Sub-Daily Data Between Two Dates,,,,,,,,,,,,,,,,,
JEWETT FLD AP (MI),,,,,,,,,,,,,,,,,
54822,,,,,,,,,,,,,,,,,
Lat/Lon/Elev: 42.5658/-84.4331/922 ft,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date,Time,Temp (F),RH (%),Dewpt (F),Wind Spd (mph),Wind Direction (deg),Peak Wind Gust(mph),Low Cloud Ht (ft),Med Cloud Ht (ft),High Cloud Ht (ft),Visibility (mi),Atm Press (hPa),Sea Lev Press (hPa),Altimeter (hPa),Precip (in),Wind Chill (F),Heat Index (F)
3/28/2021,20:55,35,61,23,17,300,25,3500,m,m,10,984.2,M,1017.6,m,25,NC
3/28/2021,21:15,35,61,23,17,290,28,3700,m,m,10,984.5,M,1017.9,m,25,NC
3/28/2021,21:35,35,60,22,14,310,22,3700,m,m,10,984.5,M,1017.9,m,26,NC
3/28/2021,21:55,34,59,22,11,310,m,3900,m,m,10,984.8,M,1018.3,m,26,NC
3/28/2021,22:15,34,57,21,13,290,25,3900,m,m,10,984.8,M,1018.3,m,25,NC
3/28/2021,22:35,34,58,21,15,320,25,4100,m,m,10,984.8,M,1018.3,m,24,NC
3/28/2021,22:55,34,55,20,17,310,23,4300,m,m,10,985.2,M,1018.6,m,23,NC
3/28/2021,23:15,33,55,19,14,310,20,4300,m,m,10,985.2,M,1018.6,m,23,NC
3/28/2021,23:35,33,55,19,9,310,m,4100,m,m,10,985.2,M,1018.6,m,25,NC
3/28/2021,23:55,33,57,20,7,310,m,3900,m,m,10,985.2,M,1018.6,m,27,NC
3/29/2021,0:15,33,56,19,10,290,20,3900,m,m,10,985.2,M,1018.6,m,25,NC
3/29/2021,0:35,32,57,19,13,320,22,3900,m,m,10,985.2,M,1018.6,m,22,NC
3/29/2021,0:55,32,59,19,7,310,m,3900,m,m,10,985.5,M,1019,m,25,NC
3/29/2021,1:15,32,58,19,11,320,20,3900,m,m,10,985.8,M,1019.3,m,23,NC
3/29/2021,1:35,32,59,19,6,320,m,4100,m,m,10,985.8,M,1019.3,m,26,NC
3/29/2021,1:55,31,59,19,8,320,m,4100,m,m,10,986.1,M,1019.6,m,24,NC
3/29/2021,2:15,31,60,19,7,310,m,3900,m,m,10,986.1,M,1019.6,m,24,NC
3/29/2021,2:35,31,62,19,8,300,m,3900,m,m,10,986.5,M,1020,m,24,NC
3/29/2021,2:55,30,63,19,7,300,m,3700,m,m,10,986.8,M,1020.3,m,23,NC
3/29/2021,3:15,30,65,19,6,310,m,3700,m,m,10,986.8,M,1020.3,m,24,NC
3/29/2021,3:35,29,65,19,7,300,m,M,m,m,10,986.8,M,1020.3,m,22,NC
3/29/2021,3:55,29,66,19,5,290,m,M,m,m,10,987.1,M,1020.7,m,24,NC
3/29/2021,4:15,29,67,19,3,300,m,M,m,m,10,987.1,M,1020.7,m,NC,NC
3/29/2021,4:35,29,67,19,3,290,m,M,m,m,10,987.1,M,1020.7,m,NC,NC
3/29/2021,4:55,29,66,19,3,280,m,M,m,m,10,987.5,M,1021,m,NC,NC
3/29/2021,5:15,29,66,19,0,0,m,M,m,m,10,987.5,M,1021,m,NC,NC
3/29/2021,5:35,28,72,21,0,0,m,M,m,m,10,987.8,M,1021.3,m,NC,NC
3/29/2021,5:55,28,72,21,0,0,m,M,m,m,10,987.8,M,1021.3,m,NC,NC
3/29/2021,6:15,28,80,22,0,0,m,M,m,m,10,988.5,M,1022,m,NC,NC
3/29/2021,6:35,28,86,24,0,0,m,M,m,m,10,988.5,M,1022,m,NC,NC
3/29/2021,6:55,28,82,23,0,0,m,M,m,m,10,988.5,M,1022,m,NC,NC
3/29/2021,7:15,28,76,22,0,0,m,M,m,m,10,988.8,M,1022.4,m,NC,NC
3/29/2021,7:35,30,73,22,3,210,m,M,m,m,10,989.4,M,1023,m,NC,NC
3/29/2021,7:55,31,72,24,3,200,m,M,m,m,10,989.4,M,1023,m,NC,NC
3/29/2021,8:15,32,74,24,5,230,m,M,m,m,10,989.8,M,1023.4,m,27,NC
3/29/2021,8:35,33,70,24,0,0,m,M,m,m,10,989.8,M,1023.4,m,NC,NC
3/29/2021,8:55,34,66,24,3,190,m,M,m,m,10,990.1,M,1023.7,m,NC,NC
3/29/2021,9:15,35,62,24,3,240,m,M,m,m,10,990.1,M,1023.7,m,NC,NC
3/29/2021,9:35,36,55,22,6,250,m,M,m,m,10,990.1,M,1023.7,m,31,NC
3/29/2021,9:55,37,53,21,3,210,m,M,m,m,10,990.1,M,1023.7,m,NC,NC
3/29/2021,10:15,38,49,21,6,230,m,M,m,m,10,989.8,M,1023.4,m,33,NC
3/29/2021,10:35,39,47,20,0,0,m,M,m,m,10,989.4,M,1023,m,NC,NC
3/29/2021,10:55,39,51,23,8,180,m,M,m,m,10,989.4,M,1023,m,33,NC
3/29/2021,11:15,40,46,22,6,220,m,M,m,m,10,989.4,M,1023,m,36,NC
3/29/2021,11:35,42,51,25,8,190,17,M,m,m,10,989.1,M,1022.7,m,37,NC
3/29/2021,11:55,43,49,23,7,200,m,M,m,m,10,988.8,M,1022.4,m,39,NC
3/29/2021,12:15,43,46,24,3,190,m,M,m,m,10,988.5,M,1022,m,NC,NC
3/29/2021,12:35,44,47,25,6,200,16,M,m,m,10,988.1,M,1021.7,m,41,NC
3/29/2021,12:55,46,46,26,11,170,21,M,m,m,10,987.8,M,1021.3,m,41,NC
3/29/2021,13:15,46,46,27,9,180,17,M,m,m,10,987.8,M,1021.3,m,41,NC
3/29/2021,13:35,47,45,27,9,210,m,12000,m,m,10,987.5,M,1021,m,43,NC
3/29/2021,13:55,48,40,26,7,160,16,12000,m,m,10,987.1,M,1020.7,m,45,NC
3/29/2021,14:15,49,39,25,10,200,17,M,m,m,10,986.8,M,1020.3,m,NC,NC
3/29/2021,14:35,49,40,25,9,180,18,M,m,m,10,986.5,M,1020,m,NC,NC
3/29/2021,14:55,50,46,26,9,170,18,M,m,m,10,986.1,M,1019.6,m,NC,NC
3/29/2021,15:15,51,50,29,16,150,25,M,m,m,10,985.5,M,1019,m,NC,NC
3/29/2021,15:35,51,43,32,15,160,23,M,m,m,10,985.2,M,1018.6,m,NC,NC
3/29/2021,15:55,51,42,29,14,160,21,M,m,m,10,984.8,M,1018.3,m,NC,NC
3/29/2021,16:15,51,47,31,10,170,22,M,m,m,10,984.5,M,1017.9,m,NC,NC
3/29/2021,16:35,51,47,31,11,170,21,M,m,m,10,984.2,M,1017.6,m,NC,NC
3/29/2021,16:55,51,46,31,9,170,22,M,m,m,10,983.8,M,1017.3,m,NC,NC
3/29/2021,17:15,50,48,32,11,170,25,M,m,m,10,983.8,M,1017.3,m,NC,NC
3/29/2021,17:35,50,51,33,11,160,26,M,m,m,10,983.5,M,1016.9,m,NC,NC
3/29/2021,17:55,50,50,32,16,160,24,M,m,m,10,983.5,M,1016.9,m,NC,NC
3/29/2021,18:15,49,51,32,16,170,25,M,m,m,10,983.5,M,1016.9,m,NC,NC
3/29/2021,18:35,48,53,32,16,160,28,M,m,m,10,982.8,M,1016.3,m,42,NC
3/29/2021,18:55,47,55,32,15,160,23,M,m,m,10,982.5,M,1015.9,m,41,NC
3/29/2021,19:15,47,57,32,14,160,24,M,m,m,10,982.2,M,1015.6,m,41,NC
3/29/2021,19:35,47,57,32,16,170,28,M,m,m,10,982.2,M,1015.6,m,41,NC
3/29/2021,19:55,47,57,32,15,170,25,M,m,m,10,982.2,M,1015.6,m,41,NC
3/29/2021,20:15,46,57,32,16,160,23,M,m,m,10,982.2,M,1015.6,m,39,NC
3/29/2021,20:35,46,59,33,14,160,23,M,m,m,10,982.2,M,1015.6,m,40,NC
3/29/2021,20:55,46,57,32,15,160,23,M,m,m,10,982.2,M,1015.6,m,40,NC
3/29/2021,21:15,46,59,32,15,160,23,M,m,m,10,982.2,M,1015.6,m,40,NC
3/29/2021,21:35,46,58,32,16,170,22,M,m,m,10,981.9,M,1015.2,m,39,NC
3/29/2021,21:55,46,57,32,15,160,29,M,m,m,10,981.9,M,1015.2,m,40,NC
3/29/2021,22:15,46,57,32,15,160,23,M,m,m,10,981.5,M,1014.9,m,40,NC
3/29/2021,22:35,46,58,32,13,160,21,M,m,m,10,981.9,M,1015.2,m,40,NC
3/29/2021,22:55,45,59,32,10,160,21,M,m,m,10,981.9,M,1015.2,m,40,NC
3/29/2021,23:15,45,59,32,13,160,20,M,m,m,10,981.9,M,1015.2,m,39,NC
3/29/2021,23:35,46,57,31,13,160,20,M,m,m,10,981.5,M,1014.9,m,40,NC
3/29/2021,23:55,46,53,31,10,160,22,M,m,m,10,981.5,M,1014.9,m,41,NC
3/30/2021,0:15,46,53,31,9,160,20,M,m,m,10,981.2,M,1014.6,m,41,NC
3/30/2021,0:35,46,53,31,13,160,17,M,m,m,10,981.5,M,1014.9,m,40,NC
3/30/2021,0:55,46,55,31,9,160,17,M,m,m,10,981.2,M,1014.6,m,41,NC
3/30/2021,1:15,45,61,31,8,140,17,M,m,m,10,981.2,M,1014.6,m,41,NC
3/30/2021,1:35,44,57,31,9,150,16,M,m,m,10,981.2,M,1014.6,m,39,NC
3/30/2021,1:55,45,55,30,9,160,m,M,m,m,10,980.9,M,1014.2,m,40,NC
3/30/2021,2:15,44,60,31,8,150,m,M,m,m,10,980.9,M,1014.2,m,39,NC
3/30/2021,2:35,43,64,32,7,140,m,M,m,m,10,980.5,M,1013.9,m,39,NC
3/30/2021,2:55,44,60,31,7,150,m,M,m,m,10,980.5,M,1013.9,m,40,NC
3/30/2021,3:15,44,60,31,7,140,m,M,m,m,10,980.5,M,1013.9,m,40,NC
3/30/2021,3:35,43,65,31,6,130,m,M,m,m,10,980.5,M,1013.9,m,39,NC
3/30/2021,3:55,43,61,31,6,140,m,M,m,m,10,980.5,M,1013.9,m,39,NC
3/30/2021,4:15,44,61,31,7,140,m,M,m,m,10,980.2,M,1013.5,m,40,NC
3/30/2021,4:35,45,57,31,6,140,20,M,m,m,10,979.9,M,1013.2,m,42,NC
3/30/2021,4:55,46,53,30,9,180,18,M,m,m,10,979.9,M,1013.2,m,41,NC
3/30/2021,5:15,46,53,30,9,170,m,M,m,m,10,979.9,M,1013.2,m,41,NC
3/30/2021,5:35,46,53,30,7,160,18,M,m,m,10,979.6,M,1012.9,m,42,NC
3/30/2021,5:55,46,53,30,8,140,m,M,m,m,10,979.6,M,1012.9,m,42,NC
3/30/2021,6:15,46,55,31,8,150,18,M,m,m,10,979.6,M,1012.9,m,42,NC
3/30/2021,6:35,45,57,31,8,140,m,M,m,m,10,979.6,M,1012.9,m,41,NC
3/30/2021,6:55,46,56,31,9,170,21,M,m,m,10,979.9,M,1013.2,m,41,NC
3/30/2021,7:15,47,55,32,10,150,16,M,m,m,10,979.6,M,1012.9,m,42,NC
3/30/2021,7:35,48,52,32,9,170,21,M,m,m,10,979.2,M,1012.5,m,44,NC
3/30/2021,7:55,51,47,31,10,180,17,M,m,m,10,979.6,M,1012.9,m,NC,NC
3/30/2021,8:15,52,45,31,13,190,22,M,m,m,10,978.9,M,1012.2,m,NC,NC
3/30/2021,8:35,53,44,32,11,190,23,M,m,m,10,978.9,M,1012.2,m,NC,NC
3/30/2021,8:55,54,41,32,16,180,28,M,m,m,10,977.9,M,1011.2,m,NC,NC
3/30/2021,9:15,55,44,33,13,190,25,M,m,m,10,977.6,M,1010.8,m,NC,NC
3/30/2021,9:35,56,41,33,9,190,26,M,m,m,10,977.2,M,1010.5,m,NC,NC
3/30/2021,9:55,58,40,34,8,210,28,M,m,m,10,977.2,M,1010.5,m,NC,NC
3/30/2021,10:15,60,36,35,17,220,25,M,m,m,10,977.2,M,1010.5,m,NC,NC
3/30/2021,10:35,60,36,34,15,220,28,M,m,m,10,977.2,M,1010.5,m,NC,NC
3/30/2021,10:55,61,36,34,14,220,31,M,m,m,10,976.6,M,1009.8,m,NC,NC
3/30/2021,11:15,62,36,35,15,220,26,M,m,m,10,976.6,M,1009.8,m,NC,NC
3/30/2021,11:35,62,39,35,13,210,25,M,m,m,10,976.3,M,1009.5,m,NC,NC
3/30/2021,11:55,63,37,37,13,190,24,M,m,m,10,975.9,M,1009.1,m,NC,NC
3/30/2021,12:15,64,37,37,11,170,26,M,m,m,10,975.6,M,1008.8,m,NC,NC
3/30/2021,12:35,64,37,37,14,200,26,M,m,m,10,975.3,M,1008.5,m,NC,NC
3/30/2021,12:55,65,35,37,9,200,20,M,m,m,10,974.9,M,1008.1,m,NC,NC
3/30/2021,13:15,65,35,38,16,190,24,M,m,m,10,974.9,M,1008.1,m,NC,NC
3/30/2021,13:35,66,37,37,14,210,23,M,m,m,10,974.9,M,1008.1,m,NC,NC
3/30/2021,13:55,67,35,38,10,180,24,M,m,m,10,974.6,M,1007.8,m,NC,NC
3/30/2021,14:15,67,35,39,14,200,25,M,m,m,10,974.9,M,1008.1,m,NC,NC
3/30/2021,14:35,67,35,38,15,220,31,M,m,m,10,974.6,M,1007.8,m,NC,NC
3/30/2021,14:55,67,35,40,15,210,22,M,m,m,10,974.9,M,1008.1,m,NC,NC
3/30/2021,15:15,68,35,40,10,210,26,M,m,m,10,974.9,M,1008.1,m,NC,NC
3/30/2021,15:35,67,37,39,17,230,25,M,m,m,10,974.6,M,1007.8,m,NC,NC
3/30/2021,15:55,68,37,41,11,230,22,M,m,m,10,974.6,M,1007.8,m,NC,NC
3/30/2021,16:15,68,37,40,15,220,26,M,m,m,10,974.6,M,1007.8,m,NC,NC
3/30/2021,16:35,68,37,40,16,230,23,9500,m,m,10,974.6,M,1007.8,m,NC,NC
3/30/2021,16:55,67,37,41,14,230,25,9500,m,m,10,974.6,M,1007.8,m,NC,NC
3/30/2021,17:15,67,37,40,14,230,25,9500,m,m,10,974.6,M,1007.8,m,NC,NC
3/30/2021,17:35,67,38,41,10,230,25,9500,m,m,10,974.6,M,1007.8,m,NC,NC
3/30/2021,17:55,66,40,41,13,220,21,9500,m,m,10,M,M,1007.8,m,NC,NC
3/30/2021,18:15,66,45,41,11,220,26,9500,m,m,10,M,M,1008.1,m,NC,NC
3/30/2021,18:35,64,45,43,14,240,25,7000,8500,m,10,M,M,1008.1,m,NC,NC
3/30/2021,18:55,64,45,44,9,230,18,7000,m,m,10,M,M,1008.1,m,NC,NC
3/30/2021,19:15,64,52,43,9,230,20,7000,m,m,10,974.9,M,1008.1,m,NC,NC
3/30/2021,19:35,63,50,44,13,250,17,7000,m,m,10,975.6,M,1008.8,m,NC,NC
3/30/2021,19:55,60,64,48,10,270,23,7000,8500,m,10,976.6,M,1009.8,m,NC,NC
3/30/2021,20:15,57,77,50,14,240,25,7000,m,m,10,977.2,M,1010.5,m,NC,NC
3/30/2021,20:35,55,88,51,10,240,17,7000,m,m,10,977.6,M,1010.8,m,NC,NC
3/30/2021,20:55,55,88,51,11,240,18,6000,m,m,10,977.6,M,1010.8,m,NC,NC
3/30/2021,21:15,55,88,51,8,230,m,4500,5500,m,10,977.6,M,1010.8,m,NC,NC
3/30/2021,21:35,54,88,51,7,220,m,4400,5500,7000,10,977.2,M,1010.5,m,NC,NC
3/30/2021,21:55,54,88,51,5,210,m,6000,7000,m,10,977.2,M,1010.5,m,NC,NC
3/30/2021,22:15,54,88,51,8,220,m,6000,m,m,10,976.9,M,1010.2,m,NC,NC
3/30/2021,22:35,54,88,51,6,230,m,4600,6000,7000,10,977.2,M,1010.5,m,NC,NC
3/30/2021,22:55,53,88,50,14,260,22,1100,1600,4700,5,977.6,M,1010.8,m,NC,NC
3/30/2021,23:15,50,66,42,15,280,28,1400,2100,2800,7,978.2,M,1011.5,m,NC,NC
3/30/2021,23:35,49,69,40,13,300,17,2600,3400,m,10,978.2,M,1011.5,m,NC,NC
3/30/2021,23:55,48,66,38,17,280,31,3800,5000,m,10,978.6,M,1011.9,m,42,NC
3/31/2021,0:15,46,75,38,11,290,20,4000,5000,m,10,978.9,M,1012.2,m,41,NC
3/31/2021,0:35,45,77,39,8,280,m,4400,5000,m,10,978.9,M,1012.2,m,41,NC
3/31/2021,0:55,46,76,38,9,270,17,4300,4800,m,10,978.9,M,1012.2,m,41,NC
3/31/2021,1:15,46,73,38,10,270,18,4100,m,m,10,979.2,M,1012.5,m,41,NC
3/31/2021,1:35,45,81,38,7,260,m,4300,m,m,10,979.2,M,1012.5,m,41,NC
3/31/2021,1:55,45,81,38,5,270,m,4500,m,m,10,978.9,M,1012.2,m,42,NC
3/31/2021,2:15,44,81,39,7,260,m,4500,m,m,10,979.6,M,1012.9,m,40,NC
3/31/2021,2:35,43,80,37,13,300,21,2600,4900,m,7,979.6,M,1012.9,m,36,NC
3/31/2021,2:55,39,87,35,10,290,17,2600,5500,7000,4,979.9,M,1013.2,m,32,NC
3/31/2021,3:15,39,89,36,0,0,m,7000,m,m,7,979.9,M,1013.2,m,NC,NC
3/31/2021,3:35,39,90,36,3,240,m,7000,8500,m,10,979.9,M,1013.2,m,NC,NC
3/31/2021,3:55,39,90,36,3,230,m,9500,12000,m,10,980.2,M,1013.5,m,NC,NC
3/31/2021,4:15,39,89,36,3,240,m,8500,12000,m,10,980.5,M,1013.9,m,NC,NC
3/31/2021,4:35,38,90,36,5,250,m,8500,12000,m,10,980.5,M,1013.9,m,34,NC
3/31/2021,4:55,38,87,35,6,260,m,12000,m,m,10,980.5,M,1013.9,m,33,NC
3/31/2021,5:15,38,84,34,7,270,m,12000,m,m,10,980.9,M,1014.2,m,33,NC
3/31/2021,5:35,37,70,32,9,280,m,M,m,m,10,981.2,M,1014.6,m,30,NC
3/31/2021,5:55,37,71,29,10,270,17,M,m,m,10,981.9,M,1015.2,m,30,NC
3/31/2021,6:15,36,70,27,13,280,18,M,m,m,10,982.2,M,1015.6,m,27,NC
3/31/2021,6:35,35,70,28,7,280,16,M,m,m,10,982.5,M,1015.9,m,29,NC
3/31/2021,6:55,35,69,27,8,280,m,M,m,m,10,982.8,M,1016.3,m,28,NC
3/31/2021,7:15,36,69,27,8,290,m,M,m,m,10,982.8,M,1016.3,m,30,NC
3/31/2021,7:35,36,67,26,13,290,m,M,m,m,10,983.2,M,1016.6,m,27,NC
3/31/2021,7:55,36,65,26,13,290,18,M,m,m,10,983.5,M,1016.9,m,27,NC
3/31/2021,8:15,37,62,25,14,290,21,M,m,m,10,983.5,M,1016.9,m,28,NC
3/31/2021,8:35,37,58,24,18,300,22,M,m,m,10,983.5,M,1016.9,m,27,NC
3/31/2021,8:55,38,57,24,15,280,20,M,m,m,10,983.8,M,1017.3,m,29,NC
3/31/2021,9:15,38,54,23,15,290,21,M,m,m,10,983.8,M,1017.3,m,29,NC
3/31/2021,9:35,39,55,24,15,310,21,M,m,m,10,983.8,M,1017.3,m,31,NC
3/31/2021,9:55,40,53,24,13,280,m,3900,m,m,10,984.2,M,1017.6,m,32,NC
3/31/2021,10:15,41,52,25,11,300,16,3900,m,m,10,984.2,M,1017.6,m,34,NC
3/31/2021,10:35,41,52,25,14,280,23,3900,m,m,10,984.2,M,1017.6,m,33,NC
3/31/2021,10:55,42,49,24,13,280,20,4100,m,m,10,984.5,M,1017.9,m,35,NC
3/31/2021,11:15,42,48,24,13,270,20,M,m,m,10,984.5,M,1017.9,m,35,NC
3/31/2021,11:35,43,49,25,13,280,17,4300,m,m,10,984.5,M,1017.9,m,36,NC
3/31/2021,11:55,44,47,25,15,290,20,4300,m,m,10,984.5,M,1017.9,m,37,NC
3/31/2021,12:15,42,49,24,17,270,m,4300,m,m,10,984.8,M,1018.3,m,34,NC
3/31/2021,12:35,43,49,25,14,280,23,4500,m,m,10,984.5,M,1017.9,m,36,NC
3/31/2021,12:55,43,46,24,13,280,23,4500,m,m,10,984.5,M,1017.9,m,36,NC
3/31/2021,13:15,44,44,24,17,270,22,4700,m,m,10,984.5,M,1017.9,m,36,NC
3/31/2021,13:35,44,45,24,16,270,23,4700,m,m,10,984.5,M,1017.9,m,37,NC
3/31/2021,13:55,44,42,24,17,270,24,4900,m,m,10,984.5,M,1017.9,m,36,NC
3/31/2021,14:15,44,44,24,13,260,23,4900,5500,m,10,984.5,M,1017.9,m,38,NC
3/31/2021,14:35,43,45,24,13,300,22,4900,5500,m,10,984.5,M,1017.9,m,36,NC
3/31/2021,14:55,42,45,23,15,280,23,4900,m,m,10,984.5,M,1017.9,m,34,NC
3/31/2021,15:15,44,45,24,21,280,25,4900,m,m,10,984.5,M,1017.9,m,36,NC
3/31/2021,15:35,43,45,23,21,280,24,4900,m,m,10,984.5,M,1017.9,m,34,NC
3/31/2021,15:55,41,45,23,21,300,26,4700,m,m,10,984.8,M,1018.3,m,32,NC
3/31/2021,16:15,41,44,21,20,280,26,4700,m,m,10,985.2,M,1018.6,m,32,NC
3/31/2021,16:35,40,47,21,16,290,28,4900,m,m,10,985.5,M,1019,m,32,NC
3/31/2021,16:55,40,46,21,18,290,24,4700,5500,m,10,985.8,M,1019.3,m,31,NC
3/31/2021,17:15,39,46,20,18,280,25,4500,m,m,10,M,M,1019.6,m,30,NC
3/31/2021,17:35,38,49,20,17,300,25,4700,m,m,10,M,M,1020.3,m,29,NC
3/31/2021,17:55,37,50,21,16,280,23,4500,m,m,10,M,M,1020.7,m,28,NC
3/31/2021,18:15,35,54,20,13,290,20,4500,m,m,10,M,M,1021.3,m,26,NC
3/31/2021,18:35,34,54,20,14,290,18,7220,m,m,10,M,M,1021.3,m,25,NC
3/31/2021,18:55,34,55,20,13,290,m,7220,m,m,10,M,M,1021.3,m,25,NC
3/31/2021,19:15,34,55,20,10,300,m,6000,m,m,10,M,M,1022,m,26,NC
3/31/2021,19:35,34,52,19,13,290,16,5000,m,m,10,M,M,1022,m,25,NC
3/31/2021,19:55,34,51,18,11,300,16,5000,m,m,10,M,M,1022.3,m,26,NC
3/31/2021,20:15,34,53,19,10,300,m,5000,m,m,10,M,M,1022.7,m,26,NC
3/31/2021,20:35,34,50,17,11,300,20,6000,m,m,10,M,M,1022.7,m,26,NC
3/31/2021,20:55,33,52,18,8,290,m,6000,m,m,10,M,M,1023,m,26,NC
3/31/2021,21:15,33,50,16,13,290,m,6000,m,m,10,M,M,1023,m,24,NC
3/31/2021,21:35,33,50,17,11,300,21,6000,m,m,10,M,M,1023,m,24,NC
3/31/2021,21:55,33,55,18,10,310,m,4300,5000,6000,10,M,M,1023,m,25,NC
3/31/2021,22:15,32,60,20,9,330,m,4300,5000,6000,10,M,M,1023,m,24,NC
3/31/2021,22:35,32,58,19,9,310,m,4200,4800,6000,10,M,M,1023,m,24,NC
3/31/2021,22:55,32,69,21,7,350,m,3000,3600,6000,10,M,M,1023.4,m,25,NC
3/31/2021,23:15,32,70,23,13,350,m,2400,3300,m,10,990.1,M,1023.7,m,22,NC
3/31/2021,23:35,30,80,25,9,360,m,2200,2800,6000,10,990.1,M,1023.7,m,22,NC
3/31/2021,23:55,30,84,26,10,320,18,900,3000,6000,2,990.4,M,1024,m,21,NC
4/1/2021,0:15,29,83,24,10,340,m,1000,4200,6000,10,990.1,M,1023.7,m,20,NC
4/1/2021,0:35,29,77,23,8,320,m,2100,6000,m,10,990.1,M,1023.7,m,21,NC
4/1/2021,0:55,29,74,22,14,330,17,2500,6000,m,10,990.1,M,1023.7,m,18,NC
4/1/2021,1:15,28,69,21,11,340,m,2500,3100,4200,10,990.4,M,1024,m,18,NC
4/1/2021,1:35,28,72,20,9,350,m,4200,5000,m,10,990.4,M,1024,m,19,NC
4/1/2021,1:55,27,70,19,7,350,m,M,m,m,10,990.4,M,1024,m,19,NC
4/1/2021,2:15,27,68,18,7,350,m,M,m,m,10,990.4,M,1024,m,19,NC
4/1/2021,2:35,26,67,17,10,350,m,M,m,m,10,990.4,M,1024,m,16,NC
4/1/2021,2:55,26,64,16,14,340,m,2800,m,m,10,990.8,M,1024.4,m,14,NC
4/1/2021,3:15,26,67,16,9,340,m,2800,m,m,10,990.8,M,1024.4,m,17,NC
4/1/2021,3:35,25,66,16,9,340,m,2800,m,m,10,991.1,M,1024.7,m,16,NC
4/1/2021,3:55,25,67,16,8,340,m,M,m,m,10,990.8,M,1024.4,m,16,NC
4/1/2021,4:15,25,68,16,9,340,m,3300,m,m,10,990.8,M,1024.4,m,16,NC
4/1/2021,4:35,25,74,16,14,340,18,3500,4300,m,10,991.1,M,1024.7,m,13,NC
4/1/2021,4:55,25,68,18,9,320,m,3500,4500,m,10,991.1,M,1024.7,m,16,NC
4/1/2021,5:15,25,69,17,7,350,m,2900,4500,m,10,991.1,M,1024.7,m,17,NC
4/1/2021,5:35,25,63,17,8,350,m,2600,3200,m,7,991.1,M,1024.7,m,16,NC
4/1/2021,5:55,25,58,14,9,350,m,2600,3400,4300,10,991.4,M,1025.1,m,16,NC
4/1/2021,6:15,24,61,13,16,340,23,3600,4300,m,10,991.7,M,1025.4,m,11,NC
4/1/2021,6:35,24,56,11,14,330,23,3600,4100,5000,10,991.7,M,1025.4,m,12,NC
4/1/2021,6:55,24,59,12,15,340,22,6000,m,m,10,992.1,M,1025.7,m,11,NC
4/1/2021,7:15,24,60,12,15,310,20,6000,m,m,10,992.1,M,1025.7,m,11,NC
4/1/2021,7:35,24,59,12,14,320,21,6000,m,m,10,992.4,M,1026.1,m,12,NC
4/1/2021,7:55,25,63,12,14,330,20,6000,m,m,10,992.4,M,1026.1,m,13,NC
4/1/2021,8:15,25,63,13,15,320,22,6000,m,m,10,992.7,M,1026.4,m,13,NC
4/1/2021,8:35,25,60,13,16,330,23,3100,6000,m,10,993.1,M,1026.8,m,12,NC
4/1/2021,8:55,27,57,14,17,330,28,3100,6000,m,10,993.1,M,1026.8,m,14,NC
4/1/2021,9:15,26,59,14,18,320,24,3300,4000,4800,10,993.4,M,1027.1,m,13,NC
4/1/2021,9:35,28,56,15,16,340,23,2900,4700,5500,10,993.7,M,1027.4,m,16,NC
4/1/2021,9:55,27,56,14,13,340,m,3300,3900,5500,10,993.7,M,1027.4,m,16,NC
4/1/2021,10:15,27,55,13,14,340,18,3800,4800,m,10,994.1,M,1027.8,m,16,NC
4/1/2021,10:35,28,50,12,11,330,18,3800,4600,m,10,994.4,M,1028.1,m,18,NC
4/1/2021,10:55,28,52,13,15,340,20,3800,4800,m,10,994.4,M,1028.1,m,16,NC
4/1/2021,11:15,28,56,15,10,330,m,2700,3700,4800,10,994.7,M,1028.4,m,19,NC
4/1/2021,11:35,29,55,15,16,320,m,2700,3600,5000,10,994.7,M,1028.4,m,17,NC
4/1/2021,11:55,29,49,13,9,360,18,4000,5000,m,10,994.7,M,1028.4,m,21,NC
4/1/2021,12:15,30,46,12,13,340,17,4800,m,m,10,994.7,M,1028.4,m,20,NC
4/1/2021,12:35,30,45,12,11,350,17,4800,5500,m,10,994.7,M,1028.4,m,21,NC
4/1/2021,12:55,31,44,12,13,300,18,4800,5500,m,10,995,M,1028.8,m,21,NC
4/1/2021,13:15,32,43,13,10,340,21,3700,4600,5500,10,995,M,1028.8,m,24,NC
4/1/2021,13:35,31,42,11,18,320,22,5500,m,m,10,995,M,1028.8,m,19,NC
4/1/2021,13:55,32,47,13,13,350,m,4600,5000,m,10,995,M,1028.8,m,22,NC
4/1/2021,14:15,32,47,13,13,330,17,4700,6000,m,10,995,M,1028.8,m,22,NC
4/1/2021,14:35,33,46,14,15,320,20,4100,4800,m,10,995,M,1028.8,m,23,NC
4/1/2021,14:55,34,40,13,9,360,20,4600,5000,m,10,994.7,M,1028.4,m,27,NC
4/1/2021,15:15,33,41,12,16,330,22,6000,m,m,10,994.7,M,1028.4,m,23,NC
4/1/2021,15:35,35,39,13,11,340,24,6000,6500,m,10,994.7,M,1028.4,m,27,NC
4/1/2021,15:55,35,38,12,13,310,16,5500,m,m,10,994.7,M,1028.4,m,26,NC
4/1/2021,16:15,35,38,13,16,330,23,5500,m,m,10,994.7,M,1028.4,m,25,NC
